Comercio;ID Comercio;Fecha de Ingreso;Región;Estado;Ciudad;Producto;Precio por Unidad;Unidades Vendidas;Precio Final;Ganancias;Margen Operativo;Metodo de venta;;;
Sports Direct;1128299;30/4/2020;Southeast;Georgia;Atlanta;Women's Apparel;$65,00 ;124;$ 8.060;$5.239 ;35%;Online;;;
Sports Direct;1128299;5/4/2021;Southeast;Georgia;Atlanta;Men's Street Footwear;$50,00 ;203;$ 10.150;$4.568 ;55%;Online;;;
Sports Direct;1128299;29/8/2021;Southeast;Georgia;Atlanta;Men's Athletic Footwear;$58,00 ;189;$ 10.962;$5.152 ;53%;Online;;;
Foot Locker;1128299;9/4/2020;Southeast;Georgia;Atlanta;Women's Street Footwear;$53,00 ;138;$ 7.314;$3.657 ;50%;Online;;;
Foot Locker;1128299;7/9/2021;Southeast;Georgia;Atlanta;Women's Athletic Footwear;$51,00 ;128;$ 6.528;$3.264 ;50%;Online;;;
Foot Locker;1128299;22/10/2021;Southeast;Georgia;Atlanta;Men's Apparel;$64,00 ;116;$ 7.424;$3.712 ;50%;Online;;;
Foot Locker;1128299;1/8/2021;Southeast;Georgia;Atlanta;Women's Apparel;$64,00 ;135;$ 8.640;$5.616 ;35%;Online;;;
Foot Locker;1185732;17/12/2021;Southeast;Georgia;Atlanta;Men's Street Footwear;$39,00 ;256;$ 9.984;$4.193 ;58%;Online;;;
Foot Locker;1185732;1/2/2021;Southeast;Georgia;Atlanta;Men's Athletic Footwear;$37,00 ;206;$ 7.622;$4.192 ;45%;Online;;;
Foot Locker;1185732;26/2/2020;Southeast;Georgia;Atlanta;Women's Street Footwear;$29,00 ;248;$ 7.192;$4.387 ;39%;Online;;;
Foot Locker;1185732;7/1/2021;Southeast;Georgia;Atlanta;Women's Athletic Footwear;$34,00 ;203;$ 6.902;$3.865 ;44%;Online;;;
Foot Locker;1185732;15/4/2020;Southeast;Georgia;Atlanta;Men's Apparel;$47,00 ;189;$ 8.883;$4.708 ;47%;Online;;;
Foot Locker;1185732;2/4/2021;Southeast;Georgia;Atlanta;Women's Apparel;$37,00 ;239;$ 8.843;$3.537 ;60%;Online;;;
Foot Locker;1185732;4/12/2020;Southeast;Georgia;Atlanta;Men's Street Footwear;$38,00 ;312;$ 11.856;$4.861 ;59%;Online;;;
Foot Locker;1185732;21/10/2020;Southeast;Georgia;Atlanta;Men's Athletic Footwear;$39,00 ;218;$ 8.502;$4.591 ;46%;Online;;;
Foot Locker;1185732;16/4/2020;Southeast;Georgia;Atlanta;Women's Street Footwear;$29,00 ;217;$ 6.293;$3.965 ;37%;Online;;;
Foot Locker;1185732;22/3/2020;Southeast;South Carolina;Charleston;Women's Athletic Footwear;$33,00 ;169;$ 5.577;$3.067 ;45%;Online;;;
Foot Locker;1185732;24/4/2020;Southeast;South Carolina;Charleston;Men's Apparel;$49,00 ;189;$ 9.261;$4.908 ;47%;Online;;;
Foot Locker;1185732;21/1/2020;Southeast;South Carolina;Charleston;Women's Apparel;$34,00 ;216;$ 7.344;$2.570 ;65%;Online;;;
Foot Locker;1185732;1/9/2020;Southeast;South Carolina;Charleston;Men's Street Footwear;$33,00 ;265;$ 8.745;$3.673 ;58%;Online;;;
Foot Locker;1185732;2/12/2021;Southeast;South Carolina;Charleston;Men's Athletic Footwear;$32,00 ;210;$ 6.720;$3.427 ;49%;Online;;;
Foot Locker;1185732;26/4/2021;Southeast;South Carolina;Charleston;Women's Street Footwear;$24,00 ;181;$ 4.344;$2.693 ;38%;Online;;;
Foot Locker;1185732;26/3/2021;Southeast;South Carolina;Charleston;Women's Athletic Footwear;$27,00 ;144;$ 3.888;$2.255 ;42%;Online;;;
Foot Locker;1185732;12/1/2020;Southeast;South Carolina;Charleston;Men's Apparel;$41,00 ;181;$ 7.421;$3.859 ;48%;Online;;;
Foot Locker;1185732;9/6/2021;Southeast;South Carolina;Charleston;Women's Apparel;$32,00 ;189;$ 6.048;$2.238 ;63%;Online;;;
Foot Locker;1185732;3/9/2021;Southeast;South Carolina;Charleston;Men's Street Footwear;$33,00 ;283;$ 9.339;$4.016 ;57%;Online;;;
Foot Locker;1185732;19/8/2020;Southeast;South Carolina;Charleston;Men's Athletic Footwear;$34,00 ;182;$ 6.188;$3.342 ;46%;Online;;;
Foot Locker;1185732;1/4/2021;Southeast;South Carolina;Charleston;Women's Street Footwear;$24,00 ;182;$ 4.368;$2.708 ;38%;Online;;;
Foot Locker;1185732;15/12/2020;Southeast;South Carolina;Charleston;Women's Athletic Footwear;$27,00 ;180;$ 4.860;$2.770 ;43%;Online;;;
Foot Locker;1185732;16/1/2021;Southeast;South Carolina;Charleston;Men's Apparel;$47,00 ;188;$ 8.836;$4.418 ;50%;Online;;;
Foot Locker;1185732;19/3/2020;Southeast;South Carolina;Charleston;Women's Apparel;$39,00 ;209;$ 8.151;$3.016 ;63%;Online;;;
Foot Locker;1185732;5/11/2020;Southeast;South Carolina;Charleston;Men's Street Footwear;$48,00 ;282;$ 13.536;$6.091 ;55%;Online;;;
Foot Locker;1185732;12/11/2020;Southeast;South Carolina;Charleston;Men's Athletic Footwear;$45,00 ;188;$ 8.460;$4.653 ;45%;Online;;;
Foot Locker;1185732;6/12/2021;Southeast;South Carolina;Charleston;Women's Street Footwear;$41,00 ;210;$ 8.610;$5.424 ;37%;Online;;;
Foot Locker;1185732;19/3/2021;Southeast;South Carolina;Charleston;Women's Athletic Footwear;$43,00 ;182;$ 7.826;$4.539 ;42%;Online;;;
Foot Locker;1185732;10/6/2020;Southeast;South Carolina;Charleston;Men's Apparel;$53,00 ;196;$ 10.388;$5.194 ;50%;Online;;;
Foot Locker;1185732;23/9/2020;Southeast;South Carolina;Charleston;Women's Apparel;$59,00 ;200;$ 11.800;$4.720 ;60%;Online;;;
Foot Locker;1185732;1/9/2020;Southeast;South Carolina;Charleston;Men's Street Footwear;$51,00 ;273;$ 13.923;$6.126 ;56%;Online;;;
Foot Locker;1185732;3/3/2020;Southeast;South Carolina;Charleston;Men's Athletic Footwear;$49,00 ;200;$ 9.800;$5.390 ;45%;Online;;;
Foot Locker;1185732;6/9/2020;Southeast;South Carolina;Charleston;Women's Street Footwear;$47,00 ;209;$ 9.823;$6.287 ;36%;Online;;;
Foot Locker;1185732;16/9/2021;Southeast;South Carolina;Charleston;Women's Athletic Footwear;$47,00 ;218;$ 10.246;$5.635 ;45%;Online;;;
Foot Locker;1185732;12/9/2021;Southeast;South Carolina;Charleston;Men's Apparel;$62,00 ;195;$ 12.090;$6.650 ;45%;Online;;;
Foot Locker;1185732;26/4/2021;Southeast;South Carolina;Charleston;Women's Apparel;$65,00 ;250;$ 16.250;$5.850 ;64%;Online;;;
Foot Locker;1185732;17/3/2020;Southeast;South Carolina;Charleston;Men's Street Footwear;$63,00 ;311;$ 19.593;$8.033 ;59%;Online;;;
Foot Locker;1185732;22/10/2020;Southeast;South Carolina;Charleston;Men's Athletic Footwear;$58,00 ;270;$ 15.660;$7.987 ;49%;Online;;;
Foot Locker;1185732;11/10/2020;Southeast;South Carolina;Charleston;Women's Street Footwear;$51,00 ;248;$ 12.648;$8.095 ;36%;Online;;;
Foot Locker;1185732;20/6/2020;Southeast;South Carolina;Charleston;Women's Athletic Footwear;$52,00 ;202;$ 10.504;$6.092 ;42%;Online;;;
Foot Locker;1185732;18/6/2021;Southeast;South Carolina;Charleston;Men's Apparel;$64,00 ;240;$ 15.360;$8.448 ;45%;Online;;;
Foot Locker;1185732;21/4/2021;Southeast;South Carolina;Charleston;Women's Apparel;$66,00 ;244;$ 16.104;$5.636 ;65%;Online;;;
Foot Locker;1185732;20/3/2021;Southeast;South Carolina;Charleston;Men's Street Footwear;$62,00 ;326;$ 20.212;$8.691 ;57%;Online;;;
Foot Locker;1185732;19/2/2020;Southeast;South Carolina;Charleston;Men's Athletic Footwear;$54,00 ;243;$ 13.122;$6.692 ;49%;Online;;;
Foot Locker;1185732;30/3/2021;Southeast;South Carolina;Charleston;Women's Street Footwear;$50,00 ;231;$ 11.550;$6.930 ;40%;Online;;;
Foot Locker;1185732;20/4/2020;Southeast;South Carolina;Charleston;Women's Athletic Footwear;$44,00 ;233;$ 10.252;$6.049 ;41%;Online;;;
Foot Locker;1185732;10/8/2020;Southeast;South Carolina;Charleston;Men's Apparel;$51,00 ;225;$ 11.475;$6.197 ;46%;Online;;;
Foot Locker;1185732;20/2/2021;Southeast;South Carolina;Charleston;Women's Apparel;$58,00 ;278;$ 16.124;$6.288 ;61%;Online;;;
Foot Locker;1185732;17/8/2021;Southeast;South Carolina;Charleston;Men's Street Footwear;$51,00 ;287;$ 14.637;$6.148 ;58%;Online;;;
Foot Locker;1185732;10/8/2020;Southeast;South Carolina;Charleston;Men's Athletic Footwear;$48,00 ;223;$ 10.704;$5.566 ;48%;Online;;;
Foot Locker;1185732;16/8/2020;Southeast;South Carolina;Charleston;Women's Street Footwear;$38,00 ;196;$ 7.448;$4.543 ;39%;Online;;;
Foot Locker;1185732;11/3/2020;Southeast;South Carolina;Charleston;Women's Athletic Footwear;$39,00 ;210;$ 8.190;$4.914 ;40%;Online;;;
Foot Locker;1185732;18/9/2020;Southeast;South Carolina;Charleston;Men's Apparel;$48,00 ;175;$ 8.400;$4.536 ;46%;Online;;;
Foot Locker;1185732;20/12/2020;Southeast;South Carolina;Charleston;Women's Apparel;$52,00 ;232;$ 12.064;$4.826 ;60%;Online;;;
Foot Locker;1185732;4/7/2020;Southeast;South Carolina;Charleston;Men's Street Footwear;$50,00 ;244;$ 12.200;$4.880 ;60%;Online;;;
Foot Locker;1185732;26/10/2020;Southeast;South Carolina;Charleston;Men's Athletic Footwear;$42,00 ;208;$ 8.736;$4.368 ;50%;Online;;;
Foot Locker;1185732;9/1/2020;Southeast;South Carolina;Charleston;Women's Street Footwear;$41,00 ;176;$ 7.216;$4.402 ;39%;Online;;;
Foot Locker;1185732;17/2/2020;Southeast;South Carolina;Charleston;Women's Athletic Footwear;$41,00 ;176;$ 7.216;$4.330 ;40%;Online;;;
Foot Locker;1185732;26/8/2021;Southeast;South Carolina;Charleston;Men's Apparel;$52,00 ;189;$ 9.828;$5.111 ;48%;Online;;;
Foot Locker;1185732;28/1/2020;Southeast;South Carolina;Charleston;Women's Apparel;$56,00 ;225;$ 12.600;$4.410 ;65%;Online;;;
Foot Locker;1185732;22/8/2020;Southeast;South Carolina;Charleston;Men's Street Footwear;$50,00 ;278;$ 13.900;$5.977 ;57%;Online;;;
Foot Locker;1185732;13/9/2021;Southeast;South Carolina;Charleston;Men's Athletic Footwear;$44,00 ;188;$ 8.272;$4.550 ;45%;Online;;;
Foot Locker;1185732;29/1/2020;Southeast;South Carolina;Charleston;Women's Street Footwear;$43,00 ;202;$ 8.686;$5.646 ;35%;Online;;;
Foot Locker;1185732;21/3/2021;Southeast;South Carolina;Charleston;Women's Athletic Footwear;$53,00 ;225;$ 11.925;$6.917 ;42%;Online;;;
Foot Locker;1185732;29/7/2021;Southeast;South Carolina;Charleston;Men's Apparel;$66,00 ;196;$ 12.936;$6.856 ;47%;Online;;;
Foot Locker;1185732;8/3/2020;Southeast;South Carolina;Charleston;Women's Apparel;$74,00 ;206;$ 15.244;$5.640 ;63%;Online;;;
Foot Locker;1185732;1/9/2021;Southeast;South Carolina;Charleston;Men's Street Footwear;$67,00 ;290;$ 19.430;$7.772 ;60%;Online;;;
Foot Locker;1185732;16/7/2020;Southeast;South Carolina;Charleston;Men's Athletic Footwear;$58,00 ;219;$ 12.702;$6.986 ;45%;Online;;;
Sports Direct;1185732;30/12/2021;Southeast;South Carolina;Charleston;Women's Street Footwear;$56,00 ;215;$ 12.040;$7.826 ;35%;Online;;;
Sports Direct;1185732;29/7/2020;Southeast;South Carolina;Charleston;Women's Athletic Footwear;$59,00 ;194;$ 11.446;$6.295 ;45%;Online;;;
Sports Direct;1185732;20/10/2020;Southeast;South Carolina;Charleston;Men's Apparel;$66,00 ;225;$ 14.850;$8.168 ;45%;Online;;;
Sports Direct;1185732;28/2/2021;Southeast;South Carolina;Charleston;Women's Apparel;$68,00 ;228;$ 15.504;$6.202 ;60%;Online;;;
Sports Direct;1185732;8/5/2021;Southeast;South Carolina;Charleston;Men's Street Footwear;$33,00 ;231;$ 7.623;$3.812 ;50%;Online;;;
Sports Direct;1185732;15/1/2021;Southeast;South Carolina;Charleston;Men's Athletic Footwear;$34,00 ;181;$ 6.154;$3.077 ;50%;Online;;;
Sports Direct;1185732;23/10/2020;Southeast;South Carolina;Charleston;Women's Street Footwear;$24,00 ;189;$ 4.536;$2.087 ;54%;Online;;;
Sports Direct;1185732;17/8/2021;Southeast;South Carolina;Charleston;Women's Athletic Footwear;$29,00 ;173;$ 5.017;$2.258 ;55%;Online;;;
Sports Direct;1185732;18/4/2020;Southeast;South Carolina;Charleston;Men's Apparel;$42,00 ;156;$ 6.552;$3.538 ;46%;Online;;;
Sports Direct;1185732;29/11/2021;Southeast;South Carolina;Charleston;Women's Apparel;$34,00 ;196;$ 6.664;$2.399 ;64%;Online;;;
Sports Direct;1185732;8/10/2021;Southeast;South Carolina;Charleston;Men's Street Footwear;$34,00 ;263;$ 8.942;$4.471 ;50%;Online;;;
Sports Direct;1185732;9/1/2020;Southeast;South Carolina;Charleston;Men's Athletic Footwear;$34,00 ;188;$ 6.392;$3.324 ;48%;Online;;;
Sports Direct;1185732;12/5/2020;Southeast;South Carolina;Charleston;Women's Street Footwear;$23,00 ;169;$ 3.887;$1.749 ;55%;Online;;;
Sports Direct;1185732;14/1/2020;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;$29,00 ;142;$ 4.118;$2.059 ;50%;Online;;;
Sports Direct;1185732;13/5/2021;Southeast;North Carolina;Charlotte;Men's Apparel;$44,00 ;180;$ 7.920;$3.960 ;50%;Online;;;
Sports Direct;1185732;5/2/2021;Southeast;North Carolina;Charlotte;Women's Apparel;$29,00 ;203;$ 5.887;$2.355 ;60%;Online;;;
Sports Direct;1185732;12/4/2020;Southeast;North Carolina;Charlotte;Men's Street Footwear;$28,00 ;276;$ 7.728;$3.555 ;54%;Online;;;
Sports Direct;1185732;23/5/2021;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;$29,00 ;150;$ 4.350;$2.393 ;45%;Online;;;
Sports Direct;1185732;8/7/2020;Southeast;North Carolina;Charlotte;Women's Street Footwear;$19,00 ;181;$ 3.439;$1.651 ;52%;Online;;;
Sports Direct;1185732;23/12/2020;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;$25,00 ;124;$ 3.100;$1.426 ;54%;Online;;;
Sports Direct;1185732;9/1/2021;Southeast;North Carolina;Charlotte;Men's Apparel;$37,00 ;158;$ 5.846;$3.215 ;45%;Online;;;
Sports Direct;1185732;30/6/2021;Southeast;North Carolina;Charlotte;Women's Apparel;$27,00 ;169;$ 4.563;$1.734 ;62%;Online;;;
Sports Direct;1185732;24/2/2020;Southeast;North Carolina;Charlotte;Men's Street Footwear;$27,00 ;263;$ 7.101;$3.266 ;54%;Online;;;
Sports Direct;1185732;18/2/2021;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;$28,00 ;155;$ 4.340;$2.300 ;47%;Online;;;
Sports Direct;1185732;8/11/2020;Southeast;North Carolina;Charlotte;Women's Street Footwear;$20,00 ;144;$ 2.880;$1.296 ;55%;Online;;;
Sports Direct;1185732;28/1/2021;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;$24,00 ;140;$ 3.360;$1.546 ;54%;Online;;;
Sports Direct;1185732;14/4/2021;Southeast;North Carolina;Charlotte;Men's Apparel;$42,00 ;131;$ 5.502;$2.751 ;50%;Online;;;
Sports Direct;1185732;25/4/2021;Southeast;North Carolina;Charlotte;Women's Apparel;$32,00 ;189;$ 6.048;$2.359 ;61%;Online;;;
Sports Direct;1185732;2/1/2021;Southeast;North Carolina;Charlotte;Men's Street Footwear;$41,00 ;246;$ 10.086;$4.539 ;55%;Online;;;
Sports Direct;1185732;26/4/2020;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;$42,00 ;182;$ 7.644;$4.128 ;46%;Online;;;
Sports Direct;1185732;23/2/2020;Southeast;North Carolina;Charlotte;Women's Street Footwear;$37,00 ;169;$ 6.253;$2.939 ;53%;Online;;;
Sports Direct;1185732;26/10/2020;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;$38,00 ;150;$ 5.700;$2.622 ;54%;Online;;;
Sports Direct;1185732;8/8/2020;Southeast;North Carolina;Charlotte;Men's Apparel;$46,00 ;150;$ 6.900;$3.519 ;49%;Online;;;
Sports Direct;1185732;4/9/2021;Southeast;North Carolina;Charlotte;Women's Apparel;$51,00 ;203;$ 10.353;$3.934 ;62%;Online;;;
Sports Direct;1185732;22/9/2021;Southeast;North Carolina;Charlotte;Men's Street Footwear;$46,00 ;238;$ 10.948;$4.927 ;55%;Online;;;
Sports Direct;1185732;18/2/2021;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;$42,00 ;182;$ 7.644;$4.051 ;47%;Online;;;
Sports Direct;1185732;24/7/2021;Southeast;North Carolina;Charlotte;Women's Street Footwear;$47,00 ;169;$ 7.943;$3.654 ;54%;Online;;;
Sports Direct;1185732;6/6/2021;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;$49,00 ;169;$ 8.281;$4.058 ;51%;Online;;;
Sports Direct;1185732;3/2/2021;Southeast;North Carolina;Charlotte;Men's Apparel;$61,00 ;163;$ 9.943;$5.071 ;49%;Online;;;
Sports Direct;1185732;9/3/2020;Southeast;North Carolina;Charlotte;Women's Apparel;$67,00 ;231;$ 15.477;$6.191 ;60%;Online;;;
Sports Direct;1185732;29/7/2021;Southeast;North Carolina;Charlotte;Men's Street Footwear;$60,00 ;294;$ 17.640;$8.820 ;50%;Online;;;
Sports Direct;1185732;30/11/2020;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;$58,00 ;224;$ 12.992;$6.496 ;50%;Online;;;
Sports Direct;1185732;20/6/2020;Southeast;North Carolina;Charlotte;Women's Street Footwear;$53,00 ;196;$ 10.388;$4.675 ;55%;Online;;;
Sports Direct;1185732;22/11/2021;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;$52,00 ;203;$ 10.556;$5.172 ;51%;Online;;;
Sports Direct;1185732;14/8/2021;Southeast;North Carolina;Charlotte;Men's Apparel;$59,00 ;182;$ 10.738;$5.476 ;49%;Online;;;
Sports Direct;1185732;7/10/2021;Southeast;North Carolina;Charlotte;Women's Apparel;$64,00 ;263;$ 16.832;$6.228 ;63%;Online;;;
Sports Direct;1185732;11/11/2020;Southeast;North Carolina;Charlotte;Men's Street Footwear;$61,00 ;308;$ 18.788;$8.830 ;53%;Online;;;
Sports Direct;1185732;27/1/2020;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;$58,00 ;200;$ 11.600;$6.380 ;45%;Online;;;
Sports Direct;1185732;11/5/2020;Southeast;North Carolina;Charlotte;Women's Street Footwear;$54,00 ;210;$ 11.340;$5.330 ;53%;Online;;;
Sports Direct;1185732;13/3/2021;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;$44,00 ;182;$ 8.008;$3.764 ;53%;Online;;;
Sports Direct;1185732;29/11/2021;Southeast;North Carolina;Charlotte;Men's Apparel;$53,00 ;176;$ 9.328;$4.851 ;48%;Online;;;
Sports Direct;1185732;28/11/2021;Southeast;North Carolina;Charlotte;Women's Apparel;$54,00 ;231;$ 12.474;$4.491 ;64%;Online;;;
Sports Direct;1185732;1/8/2021;Southeast;North Carolina;Charlotte;Men's Street Footwear;$53,00 ;250;$ 13.250;$6.360 ;52%;Online;;;
Sports Direct;1185732;1/7/2021;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;$49,00 ;181;$ 8.869;$4.435 ;50%;Online;;;
Sports Direct;1185732;8/4/2020;Southeast;North Carolina;Charlotte;Women's Street Footwear;$28,00 ;175;$ 4.900;$2.401 ;51%;Online;;;
Sports Direct;1185732;7/6/2020;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;$28,00 ;150;$ 4.200;$2.100 ;50%;Online;;;
Sports Direct;1185732;25/11/2021;Southeast;North Carolina;Charlotte;Men's Apparel;$38,00 ;156;$ 5.928;$3.201 ;46%;Online;;;
Sports Direct;1185732;4/4/2020;Southeast;North Carolina;Charlotte;Women's Apparel;$41,00 ;203;$ 8.323;$3.246 ;61%;Online;;;
Sports Direct;1185732;1/11/2020;Southeast;North Carolina;Charlotte;Men's Street Footwear;$42,00 ;245;$ 10.290;$4.733 ;54%;Online;;;
Sports Direct;1185732;18/12/2020;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;$33,00 ;196;$ 6.468;$3.493 ;46%;Online;;;
Sports Direct;1185732;9/12/2020;Southeast;North Carolina;Charlotte;Women's Street Footwear;$34,00 ;150;$ 5.100;$2.499 ;51%;Online;;;
Sports Direct;1185732;14/12/2021;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;$34,00 ;160;$ 5.440;$2.502 ;54%;Online;;;
Sports Direct;1185732;29/8/2021;Southeast;North Carolina;Charlotte;Men's Apparel;$42,00 ;149;$ 6.258;$3.317 ;47%;Online;;;
Sports Direct;1185732;20/12/2020;Southeast;North Carolina;Charlotte;Women's Apparel;$48,00 ;176;$ 8.448;$3.126 ;63%;Online;;;
Sports Direct;1185732;17/4/2021;Southeast;North Carolina;Charlotte;Men's Street Footwear;$44,00 ;215;$ 9.460;$4.257 ;55%;Online;;;
Sports Direct;1185732;28/2/2021;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;$32,00 ;195;$ 6.240;$3.307 ;47%;Online;;;
Sports Direct;1185732;10/2/2021;Southeast;North Carolina;Charlotte;Women's Street Footwear;$38,00 ;167;$ 6.346;$2.919 ;54%;Online;;;
Sports Direct;1185732;21/11/2020;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;$55,00 ;163;$ 8.965;$4.393 ;51%;Online;;;
Sports Direct;1185732;12/11/2020;Southeast;North Carolina;Charlotte;Men's Apparel;$72,00 ;163;$ 11.736;$5.985 ;49%;Online;;;
Sports Direct;1185732;9/1/2021;Southeast;North Carolina;Charlotte;Women's Apparel;$72,00 ;210;$ 15.120;$5.443 ;64%;Online;;;
Sports Direct;1185732;25/2/2021;Southeast;North Carolina;Charlotte;Men's Street Footwear;$64,00 ;244;$ 15.616;$7.652 ;51%;Online;;;
Sports Direct;1185732;19/2/2021;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;$55,00 ;202;$ 11.110;$6.111 ;45%;Online;;;
Amazon;1185732;30/12/2020;Southeast;North Carolina;Charlotte;Women's Street Footwear;$55,00 ;218;$ 11.990;$5.875 ;51%;Online;;;
Amazon;1185732;25/4/2021;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;$55,00 ;196;$ 10.780;$4.959 ;54%;Online;;;
Amazon;1185732;16/11/2020;Southeast;North Carolina;Charlotte;Men's Apparel;$65,00 ;169;$ 10.985;$5.602 ;49%;Online;;;
Amazon;1185732;3/3/2020;Southeast;North Carolina;Charlotte;Women's Apparel;$69,00 ;225;$ 15.525;$5.434 ;65%;Online;;;
Amazon;1185732;2/5/2020;Southeast;North Carolina;Charlotte;Men's Street Footwear;$32,00 ;194;$ 6.208;$2.980 ;52%;Online;;;
Amazon;1185732;15/2/2020;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;$33,00 ;150;$ 4.950;$2.475 ;50%;Online;;;
Amazon;1185732;19/11/2020;Southeast;North Carolina;Charlotte;Women's Street Footwear;$24,00 ;167;$ 4.008;$1.844 ;54%;Online;;;
Amazon;1185732;22/1/2020;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;$29,00 ;123;$ 3.567;$1.712 ;52%;Online;;;
Amazon;1185732;12/8/2021;Southeast;North Carolina;Charlotte;Men's Apparel;$44,00 ;128;$ 5.632;$2.816 ;50%;Online;;;
Amazon;1185732;18/12/2021;Southeast;North Carolina;Charlotte;Women's Apparel;$32,00 ;173;$ 5.536;$1.938 ;65%;Online;;;
Amazon;1185732;24/4/2020;Southeast;North Carolina;Charlotte;Men's Street Footwear;$32,00 ;231;$ 7.392;$3.696 ;50%;Online;;;
Amazon;1185732;26/2/2020;Southeast;North Carolina;Charlotte;Men's Athletic Footwear;$33,00 ;143;$ 4.719;$2.360 ;50%;Online;;;
Amazon;1185732;7/2/2020;Southeast;North Carolina;Charlotte;Women's Street Footwear;$23,00 ;158;$ 3.634;$1.817 ;50%;Online;;;
Amazon;1185732;21/10/2020;Midwest;Ohio;Columbus;Women's Athletic Footwear;$29,00 ;101;$ 2.929;$1.465 ;50%;Online;;;
Amazon;1185732;10/11/2021;Midwest;Ohio;Columbus;Men's Apparel;$41,00 ;122;$ 5.002;$2.701 ;46%;Online;;;
Amazon;1185732;25/5/2021;Midwest;Ohio;Columbus;Women's Apparel;$29,00 ;143;$ 4.147;$1.617 ;61%;Online;;;
Amazon;1185732;24/3/2020;Midwest;Ohio;Columbus;Men's Street Footwear;$27,00 ;231;$ 6.237;$2.994 ;52%;Online;;;
Amazon;1185732;25/8/2020;Midwest;Ohio;Columbus;Men's Athletic Footwear;$27,00 ;126;$ 3.402;$1.871 ;45%;Online;;;
Amazon;1185732;12/9/2020;Midwest;Ohio;Columbus;Women's Street Footwear;$20,00 ;124;$ 2.480;$1.166 ;53%;Online;;;
Amazon;1185732;19/1/2021;Midwest;Ohio;Columbus;Women's Athletic Footwear;$24,00 ;98;$ 2.352;$1.129 ;52%;Online;;;
Amazon;1185732;22/1/2021;Midwest;Ohio;Columbus;Men's Apparel;$37,00 ;113;$ 4.181;$2.132 ;49%;Online;;;
Amazon;1185732;28/2/2021;Midwest;Ohio;Columbus;Women's Apparel;$28,00 ;128;$ 3.584;$1.398 ;61%;Online;;;
Amazon;1185732;9/12/2021;Midwest;Ohio;Columbus;Men's Street Footwear;$28,00 ;218;$ 6.104;$2.747 ;55%;Online;;;
Amazon;1185732;6/9/2021;Midwest;Ohio;Columbus;Men's Athletic Footwear;$28,00 ;111;$ 3.108;$1.585 ;49%;Online;;;
Amazon;1185732;29/12/2021;Midwest;Ohio;Columbus;Women's Street Footwear;$19,00 ;106;$ 2.014;$947 ;53%;Online;;;
Amazon;1185732;7/1/2020;Midwest;Ohio;Columbus;Women's Athletic Footwear;$24,00 ;102;$ 2.448;$1.224 ;50%;Online;;;
Amazon;1185732;24/12/2020;Midwest;Ohio;Columbus;Men's Apparel;$42,00 ;101;$ 4.242;$2.248 ;47%;Online;;;
Amazon;1185732;22/9/2021;Midwest;Ohio;Columbus;Women's Apparel;$34,00 ;137;$ 4.658;$1.630 ;65%;Online;;;
Amazon;1185732;20/10/2020;Midwest;Ohio;Columbus;Men's Street Footwear;$42,00 ;207;$ 8.694;$4.347 ;50%;Online;;;
Amazon;1185732;25/4/2020;Midwest;Ohio;Columbus;Men's Athletic Footwear;$44,00 ;135;$ 5.940;$3.029 ;49%;Online;;;
Amazon;1185732;11/1/2020;Midwest;Ohio;Columbus;Women's Street Footwear;$39,00 ;143;$ 5.577;$2.733 ;51%;Online;;;
Amazon;1185732;16/12/2020;Midwest;Ohio;Columbus;Women's Athletic Footwear;$38,00 ;123;$ 4.674;$2.103 ;55%;Online;;;
Amazon;1185732;7/11/2021;Midwest;Ohio;Columbus;Men's Apparel;$49,00 ;126;$ 6.174;$3.334 ;46%;Online;;;
Amazon;1185732;10/11/2020;Midwest;Ohio;Columbus;Women's Apparel;$53,00 ;143;$ 7.579;$2.728 ;64%;Online;;;
